Timestamp,Level,Label,Storm_id,Latitude,Longitud,img_U,img_V,img_T,img_QV,img_OMEGA,img_PL,img_CLOUD,img_QI,img_QL,pres_U_mean,pres_V_mean,pres_T_mean,pres_QV_mean,pres_OMEGA_mean,pres_PL_mean,pres_CLOUD_mean,pres_QI_mean,pres_QL_mean
2020-10-04 00:00:00,43.0,hurricane,Hurricane_Delta,,,images/Hurricane_Delta/pres/U/Hurricane_Delta_pres_U_lev10_20201004.png,images/Hurricane_Delta/pres/V/Hurricane_Delta_pres_V_lev10_20201004.png,images/Hurricane_Delta/pres/T/Hurricane_Delta_pres_T_lev10_20201004.png,images/Hurricane_Delta/pres/QV/Hurricane_Delta_pres_QV_lev10_20201004.png,images/Hurricane_Delta/pres/OMEGA/Hurricane_Delta_pres_OMEGA_lev10_20201004.png,images/Hurricane_Delta/pres/PL/Hurricane_Delta_pres_PL_lev10_20201004.png,images/Hurricane_Delta/pres/CLOUD/Hurricane_Delta_pres_CLOUD_lev10_20201004.png,images/Hurricane_Delta/pres/QI/Hurricane_Delta_pres_QI_lev10_20201004.png,images/Hurricane_Delta/pres/QL/Hurricane_Delta_pres_QL_lev10_20201004.png,12.457721710205078,-0.14436815679073334,219.55535888671875,4.932112278765999e-05,-0.0004679137491621077,22592.1796875,0.20081156492233276,7.074975655996241e-06,2.2187142789675818e-08
2020-10-04 00:00:00,41.0,hurricane,Hurricane_Delta,,,images/Hurricane_Delta/pres/U/Hurricane_Delta_pres_U_lev11_20201004.png,images/Hurricane_Delta/pres/V/Hurricane_Delta_pres_V_lev11_20201004.png,images/Hurricane_Delta/pres/T/Hurricane_Delta_pres_T_lev11_20201004.png,images/Hurricane_Delta/pres/QV/Hurricane_Delta_pres_QV_lev11_20201004.png,images/Hurricane_Delta/pres/OMEGA/Hurricane_Delta_pres_OMEGA_lev11_20201004.png,images/Hurricane_Delta/pres/PL/Hurricane_Delta_pres_PL_lev11_20201004.png,images/Hurricane_Delta/pres/CLOUD/Hurricane_Delta_pres_CLOUD_lev11_20201004.png,images/Hurricane_Delta/pres/QI/Hurricane_Delta_pres_QI_lev11_20201004.png,images/Hurricane_Delta/pres/QL/Hurricane_Delta_pres_QL_lev11_20201004.png,12.669913291931152,-0.3287545442581177,212.70957946777344,1.0196732546319254e-05,-0.0005242126644589007,16366.154296875,0.10018932074308395,2.1846069557796e-06,5.274888165152092e-11
2020-10-04 00:00:00,39.0,hurricane,Hurricane_Delta,,,images/Hurricane_Delta/pres/U/Hurricane_Delta_pres_U_lev12_20201004.png,images/Hurricane_Delta/pres/V/Hurricane_Delta_pres_V_lev12_20201004.png,images/Hurricane_Delta/pres/T/Hurricane_Delta_pres_T_lev12_20201004.png,images/Hurricane_Delta/pres/QV/Hurricane_Delta_pres_QV_lev12_20201004.png,images/Hurricane_Delta/pres/OMEGA/Hurricane_Delta_pres_OMEGA_lev12_20201004.png,images/Hurricane_Delta/pres/PL/Hurricane_Delta_pres_PL_lev12_20201004.png,images/Hurricane_Delta/pres/CLOUD/Hurricane_Delta_pres_CLOUD_lev12_20201004.png,images/Hurricane_Delta/pres/QI/Hurricane_Delta_pres_QI_lev12_20201004.png,images/Hurricane_Delta/pres/QL/Hurricane_Delta_pres_QL_lev12_20201004.png,11.16003704071045,-0.0423739068210125,207.17958068847656,3.6132416880718665e-06,-0.0005398594657890499,11825.0009765625,0.07176926732063293,3.5862100844497036e-07,3.3567365467085386e-12
2020-10-04 00:00:00,34.0,hurricane,Hurricane_Delta,,,images/Hurricane_Delta/pres/U/Hurricane_Delta_pres_U_lev13_20201004.png,images/Hurricane_Delta/pres/V/Hurricane_Delta_pres_V_lev13_20201004.png,images/Hurricane_Delta/pres/T/Hurricane_Delta_pres_T_lev13_20201004.png,images/Hurricane_Delta/pres/QV/Hurricane_Delta_pres_QV_lev13_20201004.png,images/Hurricane_Delta/pres/OMEGA/Hurricane_Delta_pres_OMEGA_lev13_20201004.png,images/Hurricane_Delta/pres/PL/Hurricane_Delta_pres_PL_lev13_20201004.png,images/Hurricane_Delta/pres/CLOUD/Hurricane_Delta_pres_CLOUD_lev13_20201004.png,images/Hurricane_Delta/pres/QI/Hurricane_Delta_pres_QI_lev13_20201004.png,images/Hurricane_Delta/pres/QL/Hurricane_Delta_pres_QL_lev13_20201004.png,9.216726303100586,0.1348859667778015,209.37435913085938,2.7418843728810316e-06,-0.00022681895643472672,5201.591796875,0.04421320930123329,5.36701527664718e-09,0.0
2020-10-04 03:00:00,72.0,hurricane,Hurricane_Delta,,,images/Hurricane_Delta/pres/U/Hurricane_Delta_pres_U_lev0_20201004.png,images/Hurricane_Delta/pres/V/Hurricane_Delta_pres_V_lev0_20201004.png,images/Hurricane_Delta/pres/T/Hurricane_Delta_pres_T_lev0_20201004.png,images/Hurricane_Delta/pres/QV/Hurricane_Delta_pres_QV_lev0_20201004.png,images/Hurricane_Delta/pres/OMEGA/Hurricane_Delta_pres_OMEGA_lev0_20201004.png,images/Hurricane_Delta/pres/PL/Hurricane_Delta_pres_PL_lev0_20201004.png,images/Hurricane_Delta/pres/CLOUD/Hurricane_Delta_pres_CLOUD_lev0_20201004.png,images/Hurricane_Delta/pres/QI/Hurricane_Delta_pres_QI_lev0_20201004.png,images/Hurricane_Delta/pres/QL/Hurricane_Delta_pres_QL_lev0_20201004.png,-0.3270135521888733,0.397285133600235,279.0169372558594,0.007307447027415037,0.02497282437980175,95893.28125,0.06180334463715553,9.598738159866116e-08,5.311654604156502e-06
2020-10-04 03:00:00,71.0,hurricane,Hurricane_Delta,,,images/Hurricane_Delta/pres/U/Hurricane_Delta_pres_U_lev1_20201004.png,images/Hurricane_Delta/pres/V/Hurricane_Delta_pres_V_lev1_20201004.png,images/Hurricane_Delta/pres/T/Hurricane_Delta_pres_T_lev1_20201004.png,images/Hurricane_Delta/pres/QV/Hurricane_Delta_pres_QV_lev1_20201004.png,images/Hurricane_Delta/pres/OMEGA/Hurricane_Delta_pres_OMEGA_lev1_20201004.png,images/Hurricane_Delta/pres/PL/Hurricane_Delta_pres_PL_lev1_20201004.png,images/Hurricane_Delta/pres/CLOUD/Hurricane_Delta_pres_CLOUD_lev1_20201004.png,images/Hurricane_Delta/pres/QI/Hurricane_Delta_pres_QI_lev1_20201004.png,images/Hurricane_Delta/pres/QL/Hurricane_Delta_pres_QL_lev1_20201004.png,-0.36899107694625854,0.3799005448818207,279.2686462402344,0.007113453932106495,0.014737729914486408,94455.1484375,0.07181437313556671,9.152258684252956e-08,7.2067391556629445e-06
2020-10-04 03:00:00,68.0,hurricane,Hurricane_Delta,,,images/Hurricane_Delta/pres/U/Hurricane_Delta_pres_U_lev2_20201004.png,images/Hurricane_Delta/pres/V/Hurricane_Delta_pres_V_lev2_20201004.png,images/Hurricane_Delta/pres/T/Hurricane_Delta_pres_T_lev2_20201004.png,images/Hurricane_Delta/pres/QV/Hurricane_Delta_pres_QV_lev2_20201004.png,images/Hurricane_Delta/pres/OMEGA/Hurricane_Delta_pres_OMEGA_lev2_20201004.png,images/Hurricane_Delta/pres/PL/Hurricane_Delta_pres_PL_lev2_20201004.png,images/Hurricane_Delta/pres/CLOUD/Hurricane_Delta_pres_CLOUD_lev2_20201004.png,images/Hurricane_Delta/pres/QI/Hurricane_Delta_pres_QI_lev2_20201004.png,images/Hurricane_Delta/pres/QL/Hurricane_Delta_pres_QL_lev2_20201004.png,0.12918077409267426,0.24484604597091675,277.46795654296875,0.00659501738846302,-0.0006301551475189626,90173.3984375,0.11932946741580963,1.9580321009016188e-07,1.6312515072058886e-05
2020-10-04 03:00:00,63.0,hurricane,Hurricane_Delta,,,images/Hurricane_Delta/pres/U/Hurricane_Delta_pres_U_lev3_20201004.png,images/Hurricane_Delta/pres/V/Hurricane_Delta_pres_V_lev3_20201004.png,images/Hurricane_Delta/pres/T/Hurricane_Delta_pres_T_lev3_20201004.png,images/Hurricane_Delta/pres/QV/Hurricane_Delta_pres_QV_lev3_20201004.png,images/Hurricane_Delta/pres/OMEGA/Hurricane_Delta_pres_OMEGA_lev3_20201004.png,images/Hurricane_Delta/pres/PL/Hurricane_Delta_pres_PL_lev3_20201004.png,images/Hurricane_Delta/pres/CLOUD/Hurricane_Delta_pres_CLOUD_lev3_20201004.png,images/Hurricane_Delta/pres/QI/Hurricane_Delta_pres_QI_lev3_20201004.png,images/Hurricane_Delta/pres/QL/Hurricane_Delta_pres_QL_lev3_20201004.png,0.8053199052810669,0.16515976190567017,274.6247253417969,0.005086337681859732,-0.0011985773453488946,83035.34375,0.1010228842496872,4.620482059181086e-07,3.569235559552908e-05
2020-10-04 03:00:00,56.0,hurricane,Hurricane_Delta,,,images/Hurricane_Delta/pres/U/Hurricane_Delta_pres_U_lev4_20201004.png,images/Hurricane_Delta/pres/V/Hurricane_Delta_pres_V_lev4_20201004.png,images/Hurricane_Delta/pres/T/Hurricane_Delta_pres_T_lev4_20201004.png,images/Hurricane_Delta/pres/QV/Hurricane_Delta_pres_QV_lev4_20201004.png,images/Hurricane_Delta/pres/OMEGA/Hurricane_Delta_pres_OMEGA_lev4_20201004.png,images/Hurricane_Delta/pres/PL/Hurricane_Delta_pres_PL_lev4_20201004.png,images/Hurricane_Delta/pres/CLOUD/Hurricane_Delta_pres_CLOUD_lev4_20201004.png,images/Hurricane_Delta/pres/QI/Hurricane_Delta_pres_QI_lev4_20201004.png,images/Hurricane_Delta/pres/QL/Hurricane_Delta_pres_QL_lev4_20201004.png,2.623891830444336,-0.020456038415431976,268.4708557128906,0.002757817041128874,0.0018982375040650368,69225.984375,0.056836191564798355,4.6667284436807677e-07,6.537629360536812e-06
2020-10-04 03:00:00,53.0,hurricane,Hurricane_Delta,,,images/Hurricane_Delta/pres/U/Hurricane_Delta_pres_U_lev5_20201004.png,images/Hurricane_Delta/pres/V/Hurricane_Delta_pres_V_lev5_20201004.png,images/Hurricane_Delta/pres/T/Hurricane_Delta_pres_T_lev5_20201004.png,images/Hurricane_Delta/pres/QV/Hurricane_Delta_pres_QV_lev5_20201004.png,images/Hurricane_Delta/pres/OMEGA/Hurricane_Delta_pres_OMEGA_lev5_20201004.png,images/Hurricane_Delta/pres/PL/Hurricane_Delta_pres_PL_lev5_20201004.png,images/Hurricane_Delta/pres/CLOUD/Hurricane_Delta_pres_CLOUD_lev5_20201004.png,images/Hurricane_Delta/pres/QI/Hurricane_Delta_pres_QI_lev5_20201004.png,images/Hurricane_Delta/pres/QL/Hurricane_Delta_pres_QL_lev5_20201004.png,3.878105640411377,0.03242076560854912,262.6051940917969,0.0018303848337382078,0.002375090727582574,60288.1875,0.07180631905794144,7.824806402823015e-07,5.730664724978851e-06
2020-10-04 03:00:00,51.0,hurricane,Hurricane_Delta,,,images/Hurricane_Delta/pres/U/Hurricane_Delta_pres_U_lev6_20201004.png,images/Hurricane_Delta/pres/V/Hurricane_Delta_pres_V_lev6_20201004.png,images/Hurricane_Delta/pres/T/Hurricane_Delta_pres_T_lev6_20201004.png,images/Hurricane_Delta/pres/QV/Hurricane_Delta_pres_QV_lev6_20201004.png,images/Hurricane_Delta/pres/OMEGA/Hurricane_Delta_pres_OMEGA_lev6_20201004.png,images/Hurricane_Delta/pres/PL/Hurricane_Delta_pres_PL_lev6_20201004.png,images/Hurricane_Delta/pres/CLOUD/Hurricane_Delta_pres_CLOUD_lev6_20201004.png,images/Hurricane_Delta/pres/QI/Hurricane_Delta_pres_QI_lev6_20201004.png,images/Hurricane_Delta/pres/QL/Hurricane_Delta_pres_QL_lev6_20201004.png,5.023673057556152,0.028914794325828552,256.9454650878906,0.0012170991394668818,0.0022084813099354506,53129.87890625,0.08551458269357681,1.3752752465734375e-06,5.475617854244774e-06
2020-10-04 03:00:00,48.0,hurricane,Hurricane_Delta,,,images/Hurricane_Delta/pres/U/Hurricane_Delta_pres_U_lev7_20201004.png,images/Hurricane_Delta/pres/V/Hurricane_Delta_pres_V_lev7_20201004.png,images/Hurricane_Delta/pres/T/Hurricane_Delta_pres_T_lev7_20201004.png,images/Hurricane_Delta/pres/QV/Hurricane_Delta_pres_QV_lev7_20201004.png,images/Hurricane_Delta/pres/OMEGA/Hurricane_Delta_pres_OMEGA_lev7_20201004.png,images/Hurricane_Delta/pres/PL/Hurricane_Delta_pres_PL_lev7_20201004.png,images/Hurricane_Delta/pres/CLOUD/Hurricane_Delta_pres_CLOUD_lev7_20201004.png,images/Hurricane_Delta/pres/QI/Hurricane_Delta_pres_QI_lev7_20201004.png,images/Hurricane_Delta/pres/QL/Hurricane_Delta_pres_QL_lev7_20201004.png,6.871865749359131,0.022549213841557503,246.3841552734375,0.0005959267728030682,0.0017450201557949185,42368.92578125,0.10933446139097214,2.6113502826774493e-06,4.4847570279671345e-06
2020-10-04 03:00:00,45.0,hurricane,Hurricane_Delta,,,images/Hurricane_Delta/pres/U/Hurricane_Delta_pres_U_lev8_20201004.png,images/Hurricane_Delta/pres/V/Hurricane_Delta_pres_V_lev8_20201004.png,images/Hurricane_Delta/pres/T/Hurricane_Delta_pres_T_lev8_20201004.png,images/Hurricane_Delta/pres/QV/Hurricane_Delta_pres_QV_lev8_20201004.png,images/Hurricane_Delta/pres/OMEGA/Hurricane_Delta_pres_OMEGA_lev8_20201004.png,images/Hurricane_Delta/pres/PL/Hurricane_Delta_pres_PL_lev8_20201004.png,images/Hurricane_Delta/pres/CLOUD/Hurricane_Delta_pres_CLOUD_lev8_20201004.png,images/Hurricane_Delta/pres/QI/Hurricane_Delta_pres_QI_lev8_20201004.png,images/Hurricane_Delta/pres/QL/Hurricane_Delta_pres_QL_lev8_20201004.png,9.755234718322754,0.062652088701725,231.3369903564453,0.0001972536410903558,0.0002265805669594556,30979.279296875,0.1801418662071228,8.041442924877629e-06,2.914739070547512e-06
2020-10-04 03:00:00,44.0,hurricane,Hurricane_Delta,,,images/Hurricane_Delta/pres/U/Hurricane_Delta_pres_U_lev9_20201004.png,images/Hurricane_Delta/pres/V/Hurricane_Delta_pres_V_lev9_20201004.png,images/Hurricane_Delta/pres/T/Hurricane_Delta_pres_T_lev9_20201004.png,images/Hurricane_Delta/pres/QV/Hurricane_Delta_pres_QV_lev9_20201004.png,images/Hurricane_Delta/pres/OMEGA/Hurricane_Delta_pres_OMEGA_lev9_20201004.png,images/Hurricane_Delta/pres/PL/Hurricane_Delta_pres_PL_lev9_20201004.png,images/Hurricane_Delta/pres/CLOUD/Hurricane_Delta_pres_CLOUD_lev9_20201004.png,images/Hurricane_Delta/pres/QI/Hurricane_Delta_pres_QI_lev9_20201004.png,images/Hurricane_Delta/pres/QL/Hurricane_Delta_pres_QL_lev9_20201004.png,11.165146827697754,0.0013612475013360381,224.44496154785156,0.00010367965296609327,-0.0003992499259766191,26492.78515625,0.21124477684497833,9.559818863635883e-06,9.159417118098645e-07
2020-10-04 03:00:00,43.0,hurricane,Hurricane_Delta,,,images/Hurricane_Delta/pres/U/Hurricane_Delta_pres_U_lev10_20201004.png,images/Hurricane_Delta/pres/V/Hurricane_Delta_pres_V_lev10_20201004.png,images/Hurricane_Delta/pres/T/Hurricane_Delta_pres_T_lev10_20201004.png,images/Hurricane_Delta/pres/QV/Hurricane_Delta_pres_QV_lev10_20201004.png,images/Hurricane_Delta/pres/OMEGA/Hurricane_Delta_pres_OMEGA_lev10_20201004.png,images/Hurricane_Delta/pres/PL/Hurricane_Delta_pres_PL_lev10_20201004.png,images/Hurricane_Delta/pres/CLOUD/Hurricane_Delta_pres_CLOUD_lev10_20201004.png,images/Hurricane_Delta/pres/QI/Hurricane_Delta_pres_QI_lev10_20201004.png,images/Hurricane_Delta/pres/QL/Hurricane_Delta_pres_QL_lev10_20201004.png,12.332769393920898,-0.1301114410161972,219.47433471679688,4.913708471576683e-05,-0.0004960697842761874,22592.21484375,0.20482423901557922,6.9490774876612704e-06,2.294758694176835e-08
2020-10-04 03:00:00,41.0,hurricane,Hurricane_Delta,,,images/Hurricane_Delta/pres/U/Hurricane_Delta_pres_U_lev11_20201004.png,images/Hurricane_Delta/pres/V/Hurricane_Delta_pres_V_lev11_20201004.png,images/Hurricane_Delta/pres/T/Hurricane_Delta_pres_T_lev11_20201004.png,images/Hurricane_Delta/pres/QV/Hurricane_Delta_pres_QV_lev11_20201004.png,images/Hurricane_Delta/pres/OMEGA/Hurricane_Delta_pres_OMEGA_lev11_20201004.png,images/Hurricane_Delta/pres/PL/Hurricane_Delta_pres_PL_lev11_20201004.png,images/Hurricane_Delta/pres/CLOUD/Hurricane_Delta_pres_CLOUD_lev11_20201004.png,images/Hurricane_Delta/pres/QI/Hurricane_Delta_pres_QI_lev11_20201004.png,images/Hurricane_Delta/pres/QL/Hurricane_Delta_pres_QL_lev11_20201004.png,12.604771614074707,-0.3684505820274353,212.71127319335938,1.019133378576953e-05,-0.000733642082195729,16366.154296875,0.10373958200216293,2.1037162696302403e-06,3.9933185230767165e-11
